Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total.1
31-JAN-2023|BNII|EQUITY|76215195821.0|234|6563|2116948|0|505626|565692570|0|4137839|5131|464532|572929209|0|1825142|3105005|14300061850|5340446|25901802|99363160|363900|61508495|14497469800
31-JAN-2023|BNLI|EQUITY|36181359520.0|1005|9688|1636439|49991|48638|77430146|628894|139932|0|8922299|88866027|0|2352|0|35726356674|468785|207270|950737|0|886875|35728872693
31-JAN-2023|BOBA|EQUITY|1155750000.0|186|0|274586000|0|0|506815300|0|0|0|0|781401300|0|50775000|0|43500|67530200|0|0|0|0|118348700
31-JAN-2023|BOGA|EQUITY|3803526210.0|1255|761794414|2179845318|5100000|0|260437210|403985368|147735800|8400000|13722600|3781020710|0|18600|1556100|9745700|12000|4409863|5311900|0|1451337|22505500
31-JAN-2023|BOLA|EQUITY|6000000000.0|226|1305715000|169589700|0|18557300|4280801060|0|64370840|0|0|5839033900|0|0|0|33692300|9100|429200|126126700|0|708800|160966100
31-JAN-2023|BOLT|EQUITY|2343750000.0|740|0|58000000|0|0|116296700|0|6756800|0|0|181053500|0|54000000|0|4900|500|0|346191100|0|0|400196500
31-JAN-2023|BORN|EQUITY|17693000000.0|50|118457500|11382449548|22916500|0|2163000518|139010000|28476892|363500|1950000|13856624458|0|23194169|7546400|869981315|25513800|0|37965495|0|2781897063|3746098242
31-JAN-2023|BOSS|EQUITY|1400000000.0|105|0|457000298|0|0|878385724|42152300|1149378|0|0|1378687700|0|2074500|0|13395940|4781600|0|1060200|0|60|21312300
31-JAN-2023|BPFI|EQUITY|2673995362.0|555|42779500|358319774|0|0|13148435|0|95|0|0|414247804|0|2259723668|0|7400|0|0|16490|0|0|2259747558
31-JAN-2023|BPII|EQUITY|515498662.0|10700|0|19798000|0|0|133600|0|0|0|0|19931600|0|21416000|0|445934200|120700|0|25546900|0|2549262|495567062
31-JAN-2023|BPTR|EQUITY|3347695972.0|177|249076500|2822904652|0|0|217740196|0|5206600|0|0|3294927948|0|532900|0|1711200|430000|0|465000|0|49628924|52768024
31-JAN-2023|BRAM|EQUITY|450056980.0|8125|0|35195500|0|0|125596021|0|1574300|0|0|162365821|0|277212368|0|7800|9026677|0|286100|0|0|286532945
31-JAN-2023|BRAU|EQUITY|34900000000.0|0|3098400|20756444|0|0|365006806|10000000|431679|0|500256|399793585|0|1110500|0|581354832|5181100|0|13123090|646500|500000|601916022
31-JAN-2023|BRIS|EQUITY|46129260138.0|1335|436422700|42878799|482103891|41097218099|1787274722|486302201|36041524|278798575|112300|44647152811|7964084|26382429|28224375|43401350|2900631|564651130|97145414|1701191|248354223|1020724827
31-JAN-2023|BRMS|EQUITY|141784040338.0|184|2002604680|21570340990|17224900|0|31484867476|1036773195|2880426821|5272829|304228796|59301739687|48074900|21566103941|78481500|19059209247|96860812|5270770654|191159570|1540200|36170099727|82482300551
31-JAN-2023|BRNA|EQUITY|979110000.0|920|0|630822365|0|0|188177140|30|161250|0|4620380|823781165|0|446240|0|2768003|15333432|102414000|2253160|0|23625000|146839835
31-JAN-2023|BRPT|EQUITY|93747218044.0|825|680849015|1327840476|32672618|25105|68044984805|901239326|6888208|34645|745273|70995279471|128857503|5013893044|878701191|8125431038|5112966|1751696882|1533239555|9517057|4732724195|22179173431
31-JAN-2023|BSBK|EQUITY|25091713397.0|93|0|2342117397|0|0|2664421100|0|14702700|0|0|5021241197|0|36177100|0|28371800|5923300|0|0|0|0|70472200
31-JAN-2023|BSDE|EQUITY|21171365812.0|935|1151349852|1924523400|161593730|3500000|1295876869|347509400|29281615|38555900|75000|4952265766|26407769|1004366351|243249788|171555749|1525600|449492582|203724653|5197500|988024654|3093544646
31-JAN-2023|BSIM|EQUITY|19716162403.0|850|513845635|3250407230|0|415868500|126405046|16015400|210722729|0|21|4533264561|0|6208300|0|1602188416|58100|149158695|50|0|1257305031|3014918592
31-JAN-2023|BSML|EQUITY|1850225000.0|394|0|986524500|0|0|466851600|36585400|0|0|0|1489961500|0|0|0|72037800|282700|0|65883000|0|0|138203500
31-JAN-2023|BSSR|EQUITY|2616500000.0|4060|12500|132515300|275500|0|179934026|650000|1513463|0|4000|314904789|0|257007200|8003259|38751300|600800|2533190|308754|429356|5390678|313024537
31-JAN-2023|BSWD|EQUITY|2388861478.0|1375|0|0|0|0|36149560|0|0|0|170500|36320060|0|0|0|0|9450000|0|2000|0|0|9452000
31-JAN-2023|BTEK|EQUITY|46277496376.0|50|3763766107|347558045|11502120|0|3213835805|13884715524|722888489|3317112|2428566357|24376149559|0|13656263657|0|7879445819|42509929|19474412|24437000|0|4228000|21626358817
31-JAN-2023|BTEL|EQUITY|36822665755.0|50|121596602|19095129685|75298845|0|5237339624|2667395000|1407457026|0|1252274683|29856491465|0|1315121805|21954400|1057475411|43454966|253048750|1429292861|0|2835171097|6955519290
31-JAN-2023|BTON|EQUITY|720000000.0|424|0|140000|0|0|75802700|0|0|0|0|75942700|0|0|0|0|9300|0|48000|0|0|57300
31-JAN-2023|BTPN|EQUITY|8149106869.0|2430|0|1695100|117500|93037798|24463415|52800|234|0|204700|119571547|0|100258|0|7932569460|93272|406900|93940|34400|1177547|7934475777
31-JAN-2023|BTPS|EQUITY|7703700000.0|2560|120289100|1219200|6797900|5316549100|128788083|100452691|1948922|361800|40200|5676446996|14869000|309826050|87052848|125132319|3015200|962632275|53435509|41496600|352756203|1950216004
31-JAN-2023|BUAH|EQUITY|1000000000.0|1140|0|55886500|0|0|144040500|0|0|0|0|199927000|0|0|0|8900|64100|0|0|0|0|73000
31-JAN-2023|BUDI|EQUITY|4498997362.0|216|0|2699290431|0|254500|256657746|0|690201|1500|0|2956894378|0|439975766|0|220065679|849000|0|649714464|7697200|223485000|1541787109
31-JAN-2023|BUKA|EQUITY|103066477454.0|290|5436739312|28524415713|531560851|240660677|17188178367|3561816148|144780297|70570000|10524000|55709245365|155226470|29598168951|2408834700|1297571229|288502066|3626976247|2511899498|0|7385504111|47272683272
31-JAN-2023|BUKK|EQUITY|2640452000.0|1140|402200|1164500200|12500|0|1319051526|0|2050|0|116876974|2600845450|0|62300|0|5953700|128200|0|531600|0|0|6675800
31-JAN-2023|BULL|EQUITY|14117801449.0|150|349260800|6439657182|0|0|2685304406|337688494|1633295979|87|342988392|11788195340|0|450140901|6783400|375791412|1670400|417417500|121783750|0|956018746|2329606109
31-JAN-2023|BUMI|EQUITY|371320676795.0|153|854634795|16071155036|55637100|4000000|53336350787|4209206190|1366798405|8770367|22804422|75929357102|72282400|205108802515|215759192|41730495881|810121748|1656788297|2820549962|7356400|42938729641|295360886036
31-JAN-2023|BUVA|EQUITY|6811269200.0|60|0|1761677600|0|0|1579973200|102408100|213108600|0|5035300|3662202800|0|2790572200|0|0|192900|0|358301300|0|0|3149066400
31-JAN-2023|BVIC|EQUITY|15848234714.0|109|281252000|8379051901|0|0|4372835316|0|320286607|0|0|13353425824|0|1117841503|0|1129926397|243355415|0|2495500|0|75|2493618890
31-JAN-2023|BWPT|EQUITY|31525291000.0|68|658457500|12503775666|14170900|0|3924189670|0|98036456|187500|4693700|17203511392|0|783775310|2089200|1542567535|102424300|11713913770|152874740|0|24134753|14321779608
31-JAN-2023|BYAN|EQUITY|33333335000.0|20100|3364100|3336163700|43900|0|22417989150|951600|6520|1000000|2000|25759520970|0|7185112240|707000|173336180|203694790|1701200|5419090|0|3843530|7573814030
31-JAN-2023|CAKK|EQUITY|1203300219.0|190|657637|752636700|1175|0|200105274|7877233|0|0|400|961278419|0|90000|0|408900|222900|0|0|0|0|721800
31-JAN-2023|CAMP|EQUITY|5885000000.0|324|0|37100|0|0|937473300|0|100000|0|37000|937647400|0|250000|330000|164500|297000|405500|2113800|3739500|4042300|11342600
31-JAN-2023|CANI|EQUITY|833440000.0|83|0|100|0|0|104082200|0|0|0|0|104082300|0|0|0|0|32465500|0|71812200|0|0|104277700
31-JAN-2023|CARE|EQUITY|33250000000.0|494|3491337500|15755324245|0|0|1047400655|923383500|555158400|0|0|21772604300|19737800|70114700|23630026|6725899674|46400|346018700|44136500|2500600|145311300|7377395700
31-JAN-2023|CARS|EQUITY|15000000000.0|94|104515500|1774315731|55282300|0|8040151374|96270000|2224650895|4200000|307839100|12607224900|0|1000|0|1520695620|12346400|0|15107580|0|844624500|2392775100
31-JAN-2023|CASA|EQUITY|54476269803.0|730|1954238000|48855839124|4300000|0|622227033|490398700|275669168|66350000|28992200|52298014225|0|1792467624|208000|361578900|8000|20115900|3037900|0|839254|2178255578
31-JAN-2023|CASH|EQUITY|1431125517.0|86|0|13356796|0|117800544|1268387507|0|62|0|12500|1399557409|0|42600|0|1739300|61900|0|29724270|0|38|31568108
31-JAN-2023|CASS|EQUITY|2086950000.0|422|2091100|604162052|5000|0|212969800|1406200|267487348|0|0|1088121500|0|871378100|0|1973500|7017000|35800300|82373600|0|286000|998828500
31-JAN-2023|CBMF|EQUITY|1875000000.0|50|0|1425690100|0|0|445803700|0|1000000|0|0|1872493800|0|0|0|0|2498500|0|7700|0|0|2506200
31-JAN-2023|CBPE|EQUITY|1356250000.0|148|0|67476700|0|0|203397200|0|0|0|0|270873900|0|0|0|128100|248000|0|0|0|0|376100
31-JAN-2023|CBRE|EQUITY|4538000000.0|96|162700|1468600|0|0|727499500|0|0|100|0|729130900|0|0|0|8583800|235300|0|50000|0|0|8869100
31-JAN-2023|CBUT|EQUITY|3125000000.0|1990|0|103552600|0|0|15387100|8746300|0|0|0|127686000|0|494740100|0|2506900|67000|0|0|0|0|497314000
31-JAN-2023|CCSI|EQUITY|1199999998.0|700|0|470721623|0|0|467133957|0|160|0|0|937855740|0|0|0|1378800|288580|0|15627600|128520|81040|17504540
31-JAN-2023|CEKA|EQUITY|595000000.0|2030|21000|518135352|0|0|42540506|0|20092|0|0|560716950|0|29940000|0|1756800|121800|300000|1313400|0|50|33432050
31-JAN-2023|CENT|EQUITY|31183464900.0|112|0|73917600|0|0|1067404632|0|0|100000|0|1141422232|0|18055704003|0|26119400|589200|0|11959520065|0|110000|30042042668
31-JAN-2023|CFIN|EQUITY|3984520457.0|324|1083300|13085598|0|2051436264|976561375|114672500|6614449|0|0|3163453486|0|129976500|984400|20735213|21272500|337030425|174110455|4446700|130916070|819472263
31-JAN-2023|CHEM|EQUITY|1700003525.0|154|0|7302100|0|0|491178825|0|0|0|0|498480925|0|0|0|555400|967200|0|0|0|0|1522600
31-JAN-2023|CINT|EQUITY|1000000000.0|216|5660400|147057200|0|0|44782012|0|0|0|312488|197812100|0|0|0|0|2022200|0|19850000|0|148415700|170287900
31-JAN-2023|CITA|EQUITY|3960361250.0|3650|0|2616092858|50000|0|65160058|0|179890|0|100000|2681582806|0|23510|0|23402450|8000|0|748400|0|1254596084|1278778444
31-JAN-2023|CITY|EQUITY|5405188966.0|95|0|100|0|0|16998466|106879300|50119230|0|89838400|263835496|0|0|0|23600|0|0|0|0|0|23600
31-JAN-2023|CKRA|EQUITY|5106021090.0|76|29654900|6300|0|0|133269654|850000|100|0|0|163780954|0|0|0|0|25100|0|245948000|0|4690500536|4936473636
31-JAN-2023|CLAY|EQUITY|2570000000.0|442|0|22485167|0|0|469895333|24191500|3003400|0|403500|519978900|0|0|0|16400|4700|0|0|0|0|21100
31-JAN-2023|CLEO|EQUITY|12000000000.0|466|0|1953828929|0|0|860054194|0|25214|0|600000|2814508337|0|808091|689600|35665200|182300|3675300|14130672|0|340500|55491663
31-JAN-2023|CLPI|EQUITY|306338500.0|940|0|695900|0|299500|124188500|0|0|50100|0|125234000|0|156299000|0|85000|852600|560400|1242500|0|5000|159044500
31-JAN-2023|CMNP|EQUITY|5435399245.0|1885|0|1006157|27000|9931|1954570477|27|134329|719|0|1955748640|0|207033460|661395|15496654|13493584|5659882|29049014|0|3205063771|3476457760
31-JAN-2023|CMNT|EQUITY|17125504000.0|950|0|540983800|0|0|173215663|0|372137|0|0|714571600|0|15978508200|0|419285600|10502200|2631400|5000|0|0|16410932400
31-JAN-2023|CMPP|EQUITY|10685124441.0|174|0|5568475100|0|0|171126641|0|258700|100000|0|5739960441|0|4942013300|0|961300|384000|0|667400|0|0|4944026000
31-JAN-2023|CMRY|EQUITY|7934683000.0|4530|48760100|67545000|20615900|0|248298672|51072300|249|2011400|697500|439001121|17082000|74517623|94497539|515788108|5302300|286096316|127539400|11852838|365087355|1497763479
31-JAN-2023|CNKO|EQUITY|8956361206.0|50|136096000|1421421887|12500000|0|2862271607|695967400|19295475|1350000|379373035|5528275404|0|848540800|0|18363000|38941600|400000000|38424727|0|2083810575|3428080702
31-JAN-2023|CNTX|EQUITY|70000000.0|240|0|27251000|0|1000|14032000|0|10000|0|0|41294000|0|0|0|100000|103000|0|0|0|0|203000
31-JAN-2023|COAL|EQUITY|6250000000.0|117|0|896000|0|0|1228899100|0|0|0|2500|1229797600|0|2141800|0|9905400|8135200|0|20000|0|0|20202400
31-JAN-2023|COCO|EQUITY|889863981.0|236|0|96028545|0|0|229675899|17243900|0|0|0|342948344|0|299191853|0|0|2509300|0|563400|0|0|302264553
31-JAN-2023|COWL|EQUITY|4871214021.0|50|157493|3575333804|375|0|75210417|125617693|4800|0|40800|3776365382|0|1094511039|0|0|337600|0|0|0|0|1094848639
31-JAN-2023|CPGT|EQUITY|3972222100.0|0|250000|238698995|17000|0|616851729|17000|1162124|0|39764400|896761248|0|1481061378|0|1413694774|2165100|9575300|8954300|0|0|2915450852
31-JAN-2023|CPIN|EQUITY|16398000000.0|5825|455857900|59554260|66748000|257800|111642456|202772014|519912|11999500|38000|909389842|31464026|743323952|269976608|2375698309|347800|528631530|537988425|5929400|1176848898|5670208948
31-JAN-2023|CPRI|EQUITY|2433379958.0|50|10808157|975400|2027558|0|457500023|61374320|5500|5000|12153300|544849258|0|100000|0|0|2441500|0|124241000|0|11748200|138530700
31-JAN-2023|CPRO|EQUITY|59572382787.0|54|48171500|27243993190|23567000|3000000|11518544140|181429900|11566175|0|135000|39030406905|0|2209653700|0|4553287603|27212050|0|12986562121|0|690142971|20466858445
31-JAN-2023|CRAB|EQUITY|1950000000.0|210|0|239384900|0|0|149186100|0|0|0|0|388571000|0|0|0|51700|1377300|0|0|0|0|1429000
31-JAN-2023|CSAP|EQUITY|4458352920.0|730|0|44255300|0|0|238110544|0|30090|0|0|282395934|0|1377527900|0|498840352|8218200|601554800|5409600|0|3247510|2494798362
31-JAN-2023|CSIS|EQUITY|1307000000.0|66|0|297732200|0|0|260219500|0|5200|500000|0|558456900|0|0|0|49700|493300|0|100|0|0|543100
31-JAN-2023|CSMI|EQUITY|816061500.0|3150|0|3138500|0|0|929200|179993800|0|0|0|184061500|0|0|0|0|0|0|0|0|0|0
31-JAN-2023|CSRA|EQUITY|2050000000.0|605|0|1640839400|0|0|204616628|0|453400|100|0|1845909528|177300|867600|1358100|475000|60897700|1048600|0|363800|138902372|204090472
31-JAN-2023|CTBN|EQUITY|800371500.0|1780|0|500|0|0|577860|0|0|0|0|578360|0|769769830|0|28831500|15000|0|0|0|0|798616330
31-JAN-2023|CTRA|EQUITY|18560303397.0|975|1271531731|5893710016|253310100|691266|1189598220|896531860|10954220|32751070|3493|9549081976|42864531|265668028|931422457|260819151|1306276|1232089552|340872717|4064000|1158850197|4237956909
31-JAN-2023|CTTH|EQUITY|1230839821.0|50|0|8931100|0|2761525|521878345|0|55021|0|52725864|586351855|0|64851681|0|120735748|5089500|0|998100|0|64679830|256354859
31-JAN-2023|DADA|EQUITY|7218462259.0|50|0|6396400|0|0|2170387159|0|0|3200|0|2176786759|0|500000|0|0|3165500|0|8010000|0|0|11675500
31-JAN-2023|DAJK|EQUITY|2500000000.0|50|0|1273162140|276673600|0|775920393|0|6463200|700000|9054915|2341974248|0|99875800|0|0|3515500|6693000|950000|0|31741252|142775552
31-JAN-2023|DART|EQUITY|3141390962.0|167|960|1397597600|1096000|215868|1578670550|0|14427648|4682500|1975400|2998666526|0|1320|0|93239916|451700|0|627468|0|20|94320424
31-JAN-2023|DAVO|EQUITY|12403711320.0|0|357000|782965362|0|93080|3430350180|0|4157635|0|100000|4218023257|0|7535000|0|242357000|4986000|54906800|1391817373|0|41511500|1743113673
31-JAN-2023|DAYA|EQUITY|2420547025.0|200|0|447007259|0|0|15436663|0|0|0|0|462443922|0|0|0|1887975903|32000|0|70095200|0|0|1958103103
31-JAN-2023|DCII|EQUITY|2383745900.0|37750|0|66472363|0|0|275371661|0|0|0|0|341844024|0|365329737|0|4100|100|18000|5700|0|0|365357637
31-JAN-2023|DEAL|EQUITY|1146170959.0|50|0|299359459|6250000|0|787199359|0|990200|0|872900|1094671918|0|3300000|0|100|1060000|0|51200|0|0|4411300
31-JAN-2023|DEFI|EQUITY|687266666.0|1455|166834540|347263029|0|7948766|7778893|0|99752000|125000|6597938|636300166|0|33800000|0|0|110000|0|6826400|0|0|40736400
31-JAN-2023|DEPO|EQUITY|6790000000.0|484|0|176806200|28400|0|161295900|0|0|0|0|338130500|0|1493800000|0|156829600|84100|0|19760000|0|2330000|1672803700
31-JAN-2023|DEWA|EQUITY|21853733792.0|60|32900000|1011485309|40550000|0|12088840426|1589559800|99768573|3505800|445008|14867054916|0|2733687695|0|342990871|84842899|1200000|7549534|0|3816407877|6986678876
31-JAN-2023|DEWI|EQUITY|2000000000.0|226|2284800|0|0|0|677879800|0|0|0|0|680164600|0|0|0|19055600|779800|0|0|0|0|19835400
31-JAN-2023|DFAM|EQUITY|1899852850.0|88|0|1017950470|0|0|638920380|241384900|97900|0|0|1898353650|0|0|0|0|1419200|0|80000|0|0|1499200
31-JAN-2023|DGIK|EQUITY|5541165000.0|128|87600|3888241900|0|0|805669600|1857500|2400000|0|0|4698256600|0|2636800|0|100292600|5020700|0|579958300|0|0|687908400
31-JAN-2023|DGNS|EQUITY|1250000000.0|248|0|26352000|10000|0|214948500|10088900|0|0|3800|251403200|0|0|0|1876900|7068400|0|14651500|0|0|23596800
31-JAN-2023|DGSA|EQUITY|1187225279.0|0|3287750|8319088|2274620|1057514|108237511|30000|11256333|15000|11900|134489716|0|2064452|1277750|5491858|8156736|10296|2866728|0|205980|20073800
31-JAN-2023|DIGI|EQUITY|1625000000.0|50|0|240344100|0|0|1125067900|0|259078000|1000|244000|1624735000|0|0|0|0|80000|0|185000|0|0|265000
31-JAN-2023|DILD|EQUITY|10365854185.0|161|119354300|1407252209|9287300|479600|4330856735|155561600|1403952171|0|3274680|7430018595|0|18016404|0|2467953324|996900|34848500|261032578|0|12465856|2795313562
31-JAN-2023|DIVA|EQUITY|1428571400.0|790|487344500|638100968|0|0|244306300|0|95100|0|515000|1370361868|10551800|8975100|0|23947632|268700|3246300|34400|0|11185600|58209532
31-JAN-2023|DKFT|EQUITY|5638246600.0|131|14548000|3558809403|9864000|0|1649346867|121527000|195492600|230000|51300|5549869170|0|5885300|0|4834500|10882200|9756900|4668300|0|39350230|75377430
31-JAN-2023|DLTA|EQUITY|800659050.0|3790|0|1505550|0|10400|53002200|24144600|2447900|0|0|81110650|0|965600|243726|2240750|28000|30804724|966900|82000|3225000|38556700
31-JAN-2023|DMAD|EQUITY|453000000.0|0|0|0|0|0|3993526|0|5800|0|0|3999326|0|0|0|0|0|0|0|0|0|0
31-JAN-2023|DMAS|EQUITY|48198111100.0|166|1184899200|153009900|19427600|0|3568523500|258398049|9811328|250100|1675300|5195994977|0|1859082935|38734227|119717329|9235100|571026553|68482874|4046768|673490337|3343816123
31-JAN-2023|DMMX|EQUITY|7692307700.0|1045|114624500|5857316732|20801100|0|856267468|301431778|35072|1200000|0|7151676650|2699800|6474400|13205100|458045550|460000|38074934|137300|0|21533966|540631050
31-JAN-2023|DMND|EQUITY|9468359000.0|800|0|59086000|0|0|40469000|0|0|0|0|99555000|0|1892724964|0|5700|424100|0|15200|0|0|1893169964
31-JAN-2023|DNAR|EQUITY|17037792274.0|157|0|18441000|0|145401089|791310915|0|300290|0|0|955453294|0|0|0|5555447466|4200|0|408000|0|0|5555859666
31-JAN-2023|DNET|EQUITY|14184000000.0|4050|754119100|3328720205|0|0|3603593931|1374000|50373700|0|0|7738180936|0|6442341964|0|800|11600|0|1314700|0|0|6443669064
31-JAN-2023|DOID|EQUITY|8621173232.0|292|25534500|756131750|151534900|0|2978655800|105281985|61082723|360000|189400|4078771058|0|5278800|91522183|923810826|11866300|76768900|59648266|18073100|3354433799|4541402174
31-JAN-2023|DPNS|EQUITY|331129952.0|382|80|119592436|0|8604|94811338|0|15538|0|16|214428012|0|17751000|0|22546739|75921|6374600|662500|0|815|47411575
31-JAN-2023|DPUM|EQUITY|4175000000.0|50|53338700|2019656000|156637100|163636300|404641317|212663983|116827800|0|115358600|3242759800|0|0|0|0|320200|0|0|0|931920000|932240200
31-JAN-2023|DRMA|EQUITY|4705882300.0|580|38778100|2963423000|53059100|0|1042853000|163919900|2414700|0|0|4264447800|0|1900|0|40605800|228500|12000000|191300|0|38407000|91434500
31-JAN-2023|DSFI|EQUITY|1857135500.0|88|0|1358269250|34130800|0|435337535|0|22970715|0|546500|1851254800|0|0|0|39800|1474900|0|4366000|0|0|5880700
31-JAN-2023|DSNG|EQUITY|10599842400.0|680|65041800|4459449600|4305800|0|1741117850|74663231|7725697|14600|0|6352318578|0|62284800|74196906|127544200|849000|56226102|557553964|2618200|181093150|1062366322
31-JAN-2023|DSSA|EQUITY|770552320.0|38000|0|198500|0|0|359500|0|2752226|0|0|3310226|0|325300|0|23950|4500|455400|31000|0|24|840174
31-JAN-2023|DUCK|EQUITY|1283330000.0|176|60348000|102805707|464500|0|781095224|7778866|10049653|84500|2567400|965193850|63600|12616800|48397|56776500|2559500|129648756|5952500|0|110470097|318136150
31-JAN-2023|DUTI|EQUITY|1850000000.0|4700|4065500|71011650|0|381950|3797825|4347500|15445275|0|33|99049733|0|78588000|0|825810|119850|0|43383|0|52782167|132359210
31-JAN-2023|DVLA|EQUITY|1120000000.0|2190|0|382000|0|51080|22491920|0|3760160|0|0|26685160|0|1032898412|0|11352400|1635720|991100|132800|0|44978200|1091988632
31-JAN-2023|DWGL|EQUITY|9252820991.0|174|713316600|2988805480|0|0|29532867|466698600|2204100|0|0|4200557647|0|0|0|17500|47600|0|181000|0|4145100|4391200
31-JAN-2023|DYAN|EQUITY|4272964279.0|96|4270000|1857991778|9053000|0|945915820|52225400|300711600|149005800|0|3319173398|0|100|0|6606500|5549500|0|690000|0|100000|12946100
31-JAN-2023|EAST|EQUITY|4126405336.0|105|0|100|0|0|475027806|0|0|0|17500|475045406|0|0|0|1341100|1262785720|0|428464700|0|0|1692591520
31-JAN-2023|ECII|EQUITY|1334333000.0|476|4907000|166336195|0|0|16163000|41897900|704400|0|128200|230136695|0|3360800|0|26110000|65000|6359500|399813205|0|17870800|453579305
31-JAN-2023|EDGE|EQUITY|404050000.0|20300|0|276300|0|0|4953900|0|0|0|0|5230200|0|238793800|0|5800|57300|0|30305100|0|0|269162000
31-JAN-2023|EDJSA|EQUITY|110808000.0|0|0|110808000|0|0|0|0|0|0|0|110808000|0|0|0|0|0|0|0|0|0|0
31-JAN-2023|EDJSB|EQUITY|4681638.0|0|0|0|0|0|3279609|0|0|0|1402029|4681638|0|0|0|0|0|0|0|0|0|0
